bill,date,code,sp,quantity,price,revenue,discount
,,AQB-79248,Hạt AQB_ Chủ đề Sylvanian Families,1,159000,79000,80000
,,AQB-79258,AQB Alpha Set,1,159000,79000,80000
170002,17/01/2023,AQB-79258,AQB Alpha Set,1,159000,79000,80000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
150004,13/01/2023,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,89000,
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
150021,14/01/2023,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,89000,
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
150014,26/01/2023,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,89000,
170005,26/01/2023,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,89000,
20010,19/02/2023,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,89000,
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
170001,3/3/2023,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,89000,
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,89000,
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
,,AQB-79268,Hình mẫu xếp hạt Aquabeads,1,89000,,89000
150013,1/1/2023,AQB-79278,Dazzling Ring Set,1,159000,79000,80000
150017,2/1/2023,AQB-79278,Dazzling Ring Set,1,159000,79000,80000
SO0065,27/01/2023,AQB-79278,Dazzling Ring Set,1,159000,159000,
170020,4/2/2023,AQB-79278,Dazzling Ring Set,1,159000,79000,80000
,,AQB-79278,Dazzling Ring Set,1,159000,79000,80000
150009,2/1/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
,,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150005,3/1/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150005,4/1/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150009,7/1/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
20004,12/1/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150002,13/01/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150005,16/01/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
,,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150008,18/01/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150008,24/01/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
,,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
170021,12/3/2023,AQB-79288,BP Crystal Charm Set,1,159000,79000,80000
150008,1/1/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
20009,8/1/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
,,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,3,159000,237000,240000
150025,15/01/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
,,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
150004,25/01/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,2,159000,158000,160000
150018,26/01/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
,,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
20005,28/01/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
20011,28/01/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
150009,29/01/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
150012,29/01/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,2,159000,158000,160000
150008,2/2/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
20002,21/02/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,159000,
,,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
170007,18/03/2023,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
,,AQB-79298,Hạt AQB_ Chủ đề Thú cưng,1,159000,79000,80000
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
150005,10/1/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
150012,14/01/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
SO0084,19/01/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
150022,26/01/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
150026,28/01/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
20009,29/01/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
150001,29/01/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
20008,5/2/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
170028,5/2/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
SO0024,9/2/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
170006,2/3/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
20008,5/3/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
150001,8/3/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
150005,12/3/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
170018,26/03/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
SO0005,26/03/2023,AQB-79638,Hạt AQB_ Mega Bead (24 màu),1,649000,649000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150004,6/1/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150006,7/1/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
170018,7/1/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
150006,9/1/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
20003,13/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150007,14/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150010,14/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150009,17/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
150007,20/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150013,24/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
150029,25/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
170003,25/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150026,26/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150028,26/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150033,26/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150034,26/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150019,27/01/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,,89000
150003,11/2/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
150001,28/02/2023,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79648,Khay mẫu AQB (xếp hạt),1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
150014,2/1/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
150001,4/1/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
SO0015,4/1/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
150016,7/1/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
150012,15/01/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
150026,15/01/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
150002,17/01/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
150015,24/01/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
170009,5/2/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
170017,5/2/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
20002,16/02/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
150005,9/3/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
170052,25/03/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
150002,26/03/2023,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,89000,
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
,,AQB-79658,Bút AQB (lấy hạt)_Hồng,1,89000,,89000
20007,18/01/2023,BB08MCS-037RD,Cặp chống gù NQ - Chàng nhện vui tính,1,1250000,1000000,250000
,,BB08MCS-037RD,Cặp chống gù NQ - Chàng nhện vui tính,1,1250000,1000000,250000
170001,31/03/2023,BB08MCS-037RD,Cặp chống gù NQ - Chàng nhện vui tính,1,1250000,1000000,250000
,,BD30051Z,OG Deluxe Tweed Jacket With Dress,1,569000,,569000
,,BD30051Z,OG Deluxe Tweed Jacket With Dress,1,569000,,569000
,,BD30292Z,OG Pyjama With Robe Outfit,1,469000,,469000
SO0018,13/02/2023,BD30292Z,OG Pyjama With Robe Outfit,1,469000,149000,320000
,,BD30292Z,OG Pyjama With Robe Outfit,1,469000,,469000
,,BD30301Z,Deluxe Golfing Outfit,1,569000,149000,420000
,,BD30301Z,Deluxe Golfing Outfit,1,569000,149000,420000
,,BD30307Z,Graduation Outfit,1,469000,149000,320000
,,BD30307Z,Graduation Outfit,1,469000,,469000
,,BD30307Z,Graduation Outfit,1,469000,150000,319000
,,BD30358Z,OG Farmer'S Market Outfit,1,469000,149000,320000
,,BD30375Z,OG Food Truck Outfit,1,469000,,469000
,,BD30375Z,OG Food Truck Outfit,1,469000,149000,320000
,,BD30375Z,OG Food Truck Outfit,1,469000,,469000
,,BD30375Z,OG Food Truck Outfit,1,469000,150000,319000
170002,2/1/2023,BD30380Z,OG Deluxe Croquet Outfit,1,569000,,569000
,,BD30380Z,OG Deluxe Croquet Outfit,1,569000,,569000
,,BD30380Z,OG Deluxe Croquet Outfit,1,569000,149000,420000
,,BD30380Z,OG Deluxe Croquet Outfit,1,569000,149000,420000
,,BD30380Z,OG Deluxe Croquet Outfit,1,569000,,569000
,,BD30380Z,OG Deluxe Croquet Outfit,1,569000,150000,419000
,,BD30380Z,OG Deluxe Croquet Outfit,1,569000,150000,419000
,,BD30380Z,OG Deluxe Croquet Outfit,1,569000,150000,419000
20005,7/1/2023,BD31076Z,OG Violet Anna Ballet Doll With Tutu Skirt,1,979000,979000,
,,BD31076Z,OG Violet Anna Ballet Doll With Tutu Skirt,1,979000,350000,629000
,,BD31076Z,OG Violet Anna Ballet Doll With Tutu Skirt,1,979000,350000,629000
20015,12/3/2023,BD31076Z,OG Violet Anna Ballet Doll With Tutu Skirt,1,979000,979000,
,,BD31079Z,Doll W/ Hooded Furry Vest - Aria,1,979000,350000,629000
20001,13/03/2023,BD31079Z,Doll W/ Hooded Furry Vest - Aria,1,979000,979000,
,,BD31101Z,OG Vienna Doll W/ Pink Leather Jacket,1,979000,979000,
,,BD31119Z,Family Doctor Doll - Nicola,1,1469000,350000,1119000
,,BD31155Z,"Boy Doll With Hoodie, Rafael",1,979000,979000,
,,BD31157Z,"Professional Vet Doll, Anais",1,1469000,350000,1119000
,,BD31165AZ,OG Everly Doll - Deluxe Bowling W/ Book,1,1469000,1469000,
,,BD31165AZ,OG Everly Doll - Deluxe Bowling W/ Book,1,1469000,350000,1119000
,,BD31165AZ,OG Everly Doll - Deluxe Bowling W/ Book,1,1469000,350000,1119000
,,BD31189Z,Lake Doll W/ Pyjama & Robe,1,979000,350000,629000
190001,15/03/2023,BD31189Z,Lake Doll W/ Pyjama & Robe,1,979000,979000,
SO0037,27/03/2023,BD31189Z,Lake Doll W/ Pyjama & Robe,1,979000,350000,629000
SO0012,13/02/2023,BD31195Z,OG Lenaya Doll W/ Tweed Dress,1,979000,350000,629000
,,BD31195Z,OG Lenaya Doll W/ Tweed Dress,1,979000,350000,629000
,,BD31195Z,OG Lenaya Doll W/ Tweed Dress,1,979000,350000,629000
170012,12/2/2023,BD31212Z,OG Elliana Doll W/ Riding Outfit (Hs),1,979000,979000,
,,BD31212Z,OG Elliana Doll W/ Riding Outfit (Hs),1,979000,350000,629000
170012,25/03/2023,BD31212Z,OG Elliana Doll W/ Riding Outfit (Hs),1,979000,350000,629000
SO0065,27/03/2023,BD31212Z,OG Elliana Doll W/ Riding Outfit (Hs),1,979000,350000,629000
170013,26/01/2023,BD31215AZ,OG Rayna Doll - Deluxe Food Truck W/ Book,1,1469000,1469000,
SO0011,12/2/2023,BD31215AZ,OG Rayna Doll - Deluxe Food Truck W/ Book,1,1469000,350000,1119000
,,BD31215AZ,OG Rayna Doll - Deluxe Food Truck W/ Book,1,1469000,350000,1119000
20016,4/3/2023,BD31215AZ,OG Rayna Doll - Deluxe Food Truck W/ Book,1,1469000,1469000,
,,BD37023Z,Xe vespa OG,1,949000,474000,475000
,,BD37070Z,Bộ phụ kiện OG,1,289000,144000,145000
,,BD37075Z,Bộ vớ OG,1,289000,144000,145000
,,BD37113Z,Giày OG,1,289000,144000,145000
SO0004,21/02/2023,BD37133Z,Xe hơi OG,1,1309000,654000,655000
,,BD37268Z,Table and Chair set,1,989000,494000,495000
170001,24/03/2023,BD37268Z,Table and Chair set,1,989000,494000,495000
SO0011,26/03/2023,BD37461,OG Deluxe Market Day Set,1,1990000,1990000,
,,BD60040Z,Deluxe Majorette Outfit,1,569000,,569000
,,BD60040Z,Deluxe Majorette Outfit,1,569000,150000,419000
,,BD60040Z,Deluxe Majorette Outfit,1,569000,150000,419000
,,BD60041Z,Deluxe Prom Queen Outfit,1,569000,,569000
,,BD60041Z,Deluxe Prom Queen Outfit,1,569000,149000,420000
,,BD60041Z,Deluxe Prom Queen Outfit,1,569000,149000,420000
,,BD60056Z,OG Retro Hot Dog Vendor Outfit,1,469000,149000,320000
,,BD60056Z,OG Retro Hot Dog Vendor Outfit,1,469000,150000,319000
,,BD60056Z,OG Retro Hot Dog Vendor Outfit,1,469000,150000,319000
,,BD60060Z,OG Deluxe Retro Bowling Outfit,1,569000,149000,420000
,,BD60060Z,OG Deluxe Retro Bowling Outfit,1,569000,,569000
,,BD60060Z,OG Deluxe Retro Bowling Outfit,1,569000,,569000
,,BD60060Z,OG Deluxe Retro Bowling Outfit,1,569000,150000,419000
170001,9/2/2023,BD61012Z,"Retro Bowling Doll , Kaye",1,979000,979000,
20004,30/03/2023,BD67037Z,Retro Music Accessories Set,1,699000,699000,
,,BK-4LCCE/2BV,Eneloop lite 3A - Pin sạc,2,185000,370000,
,,BLME01,Ba lô Lớp Học Mật Ngữ - Multi Pink Magic,1,649000,194000,455000
20024,25/03/2023,BLME02,Ba lô Lớp Học Mật Ngữ - Multi Cyan Intelligence,1,599000,179000,420000
20001,21/03/2023,BLME03,Ba lô Lớp Học Mật Ngữ - Multi Red Power,1,599000,180000,419000
20026,25/03/2023,BLME03,Ba lô Lớp Học Mật Ngữ - Multi Red Power,1,599000,179000,420000
SO0006,13/02/2023,BVTR01,Bóp viết Lớp Học Mật Ngữ - Pink Magic Cylinder,1,149000,44000,105000
,,BVTR01,Bóp viết Lớp Học Mật Ngữ - Pink Magic Cylinder,1,149000,44000,105000
20015,4/3/2023,BVVU03,Bóp viết Lớp Học Mật Ngữ - Cyan Intelligence Boxy,2,149000,89000,209000
,,BVVU04,Bóp viết Lớp Học Mật Ngữ - Blue Bravery Boxy,1,149000,44000,105000
170003,18/01/2023,BX1012Z,Bộ đồ chơi Thuyền và cá B.toys,1,849000,849000,
190003,26/01/2023,BX1012Z,Bộ đồ chơi Thuyền và cá B.toys,1,849000,849000,
190006,12/2/2023,BX1012Z,Bộ đồ chơi Thuyền và cá B.toys,1,849000,849000,
SO0002,22/02/2023,BX1012Z,Bộ đồ chơi Thuyền và cá B.toys,1,849000,849000,
20003,3/1/2023,BX1043Z,Chuỗi hạt sáng tạo B.Toys (500 hạt),1,669000,669000,
,,BX1110Z,Bộ đồ chơi bác sĩ B.toys (xanh),1,890000,890000,
190001,12/2/2023,BX1110Z,Bộ đồ chơi bác sĩ B.toys (xanh),1,890000,890000,
